wav_path,label,speaker
British_English_Speech_Data/G00808/G00808S1135.wav,british,G00808
British_English_Speech_Data/G01337/G01337S3414.wav,british,G01337
Indian_English_Speech_Data/G00892/G00892S1172.wav,indian,G00892
American_English_Speech_Data/G30201/G30201S2291.wav,american,G30201
Russian_Speaking_English_Speech_Data/G10416/G10416S2290.wav,russian,G10416
British_English_Speech_Data/G01337/G01337S1143.wav,british,G01337
Russian_Speaking_English_Speech_Data/G00163/G00163S2368.wav,russian,G00163
Chinese_Speaking_English_Speech_Data/G00992/G00992S2287.wav,chinese,G00992
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2259.wav,portuguese,G10618
British_English_Speech_Data/G00025/G00025S2377.wav,british,G00025
Korean_Speaking_English_Speech_Data/G10029/G10029S2276.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G00163/G00163S1145.wav,russian,G00163
British_English_Speech_Data/G11739/G11739S2387.wav,british,G11739
Indian_English_Speech_Data/G01006/G01006S5400.wav,indian,G01006
British_English_Speech_Data/G10261/G10261S1049.wav,british,G10261
American_English_Speech_Data/G01459/G01459S1095.wav,american,G01459
Korean_Speaking_English_Speech_Data/G10122/G10122S2373.wav,korean,G10122
Korean_Speaking_English_Speech_Data/G00276/G00276S3430.wav,korean,G00276
American_English_Speech_Data/G20537/G20537S3420.wav,american,G20537
Japanese_Speaking_English_Speech_Data/G20194/G20194S1195.wav,japanese,G20194
British_English_Speech_Data/G00600/G00600S2379.wav,british,G00600
Indian_English_Speech_Data/G0760/G0760S1189.wav,indian,G0760
Russian_Speaking_English_Speech_Data/G00439/G00439S1091.wav,russian,G00439
Japanese_Speaking_English_Speech_Data/G00354/G00354S1225.wav,japanese,G00354
Japanese_Speaking_English_Speech_Data/G20194/G20194S2292.wav,japanese,G20194
Korean_Speaking_English_Speech_Data/G00025/G00025S2272.wav,korean,G00025
Russian_Speaking_English_Speech_Data/G10416/G10416S1022.wav,russian,G10416
Korean_Speaking_English_Speech_Data/G00276/G00276S1120.wav,korean,G00276
Korean_Speaking_English_Speech_Data/G10029/G10029S1140.wav,korean,G10029
Korean_Speaking_English_Speech_Data/G00276/G00276S1077.wav,korean,G00276
Indian_English_Speech_Data/G01006/G01006S2304.wav,indian,G01006
Russian_Speaking_English_Speech_Data/G00163/G00163S2357.wav,russian,G00163
British_English_Speech_Data/G11032/G11032S1237.wav,british,G11032
Japanese_Speaking_English_Speech_Data/G00354/G00354S1011.wav,japanese,G00354
Japanese_Speaking_English_Speech_Data/G20194/G20194S2416.wav,japanese,G20194
Chinese_Speaking_English_Speech_Data/G61365/G61365S1449.wav,chinese,G61365
Russian_Speaking_English_Speech_Data/G00163/G00163S2388.wav,russian,G00163
Indian_English_Speech_Data/G00892/G00892S1245.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G10122/G10122S2395.wav,korean,G10122
American_English_Speech_Data/G10948/G10948S1174.wav,american,G10948
Japanese_Speaking_English_Speech_Data/G00040/G00040S1130.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1114.wav,portuguese,G00963
Korean_Speaking_English_Speech_Data/G00276/G00276S1071.wav,korean,G00276
Korean_Speaking_English_Speech_Data/G00022/G00022S2384.wav,korean,G00022
British_English_Speech_Data/G10261/G10261S1040.wav,british,G10261
Indian_English_Speech_Data/G01501/G01501S2327.wav,indian,G01501
American_English_Speech_Data/G10948/G10948S1143.wav,american,G10948
Korean_Speaking_English_Speech_Data/G00022/G00022S1119.wav,korean,G00022
Korean_Speaking_English_Speech_Data/G00022/G00022S2271.wav,korean,G00022
Chinese_Speaking_English_Speech_Data/G61365/G61365S1343.wav,chinese,G61365
Korean_Speaking_English_Speech_Data/G00025/G00025S2370.wav,korean,G00025
Portuguese_Speaking_English_Speech_Data/G00963/G00963S5449.wav,portuguese,G00963
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1155.wav,portuguese,G00963
Japanese_Speaking_English_Speech_Data/G00125/G00125S1036.wav,japanese,G00125
Chinese_Speaking_English_Speech_Data/G01372/G01372S1249.wav,chinese,G01372
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1093.wav,portuguese,G20539
Portuguese_Speaking_English_Speech_Data/G00963/G00963S2324.wav,portuguese,G00963
Chinese_Speaking_English_Speech_Data/G00992/G00992S1172.wav,chinese,G00992
British_English_Speech_Data/G01337/G01337S1145.wav,british,G01337
Chinese_Speaking_English_Speech_Data/G00992/G00992S1228.wav,chinese,G00992
Chinese_Speaking_English_Speech_Data/G00992/G00992S1132.wav,chinese,G00992
Chinese_Speaking_English_Speech_Data/G01372/G01372S1427.wav,chinese,G01372
Korean_Speaking_English_Speech_Data/G00022/G00022S1124.wav,korean,G00022
Japanese_Speaking_English_Speech_Data/G00354/G00354S1012.wav,japanese,G00354
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1131.wav,portuguese,G00963
Japanese_Speaking_English_Speech_Data/G00040/G00040S2375.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2421.wav,portuguese,G10618
Chinese_Speaking_English_Speech_Data/G01372/G01372S1064.wav,chinese,G01372
Japanese_Speaking_English_Speech_Data/G00125/G00125S1039.wav,japanese,G00125
Korean_Speaking_English_Speech_Data/G00025/G00025S2298.wav,korean,G00025
Russian_Speaking_English_Speech_Data/G00163/G00163S2342.wav,russian,G00163
Russian_Speaking_English_Speech_Data/G00196/G00196S1171.wav,russian,G00196
Russian_Speaking_English_Speech_Data/G00439/G00439S5446.wav,russian,G00439
British_English_Speech_Data/G00025/G00025S1078.wav,british,G00025
Japanese_Speaking_English_Speech_Data/G00354/G00354S2338.wav,japanese,G00354
Korean_Speaking_English_Speech_Data/G00276/G00276S2338.wav,korean,G00276
American_English_Speech_Data/G20537/G20537S1170.wav,american,G20537
Indian_English_Speech_Data/G0760/G0760S3363.wav,indian,G0760
Korean_Speaking_English_Speech_Data/G10029/G10029S1068.wav,korean,G10029
Chinese_Speaking_English_Speech_Data/G00190/G00190S1185.wav,chinese,G00190
American_English_Speech_Data/G20537/G20537S1030.wav,american,G20537
Korean_Speaking_English_Speech_Data/G10122/G10122S1230.wav,korean,G10122
Chinese_Speaking_English_Speech_Data/G00190/G00190S1040.wav,chinese,G00190
British_English_Speech_Data/G40517/G40517S5437.wav,british,G40517
Chinese_Speaking_English_Speech_Data/G00992/G00992S1006.wav,chinese,G00992
Indian_English_Speech_Data/G01006/G01006S1233.wav,indian,G01006
Chinese_Speaking_English_Speech_Data/G61365/G61365S1059.wav,chinese,G61365
Japanese_Speaking_English_Speech_Data/G00125/G00125S2378.wav,japanese,G00125
British_English_Speech_Data/G01337/G01337S1193.wav,british,G01337
Russian_Speaking_English_Speech_Data/G00196/G00196S2342.wav,russian,G00196
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1038.wav,portuguese,G00643
Russian_Speaking_English_Speech_Data/G00163/G00163S2318.wav,russian,G00163
Russian_Speaking_English_Speech_Data/G00196/G00196S2286.wav,russian,G00196
Chinese_Speaking_English_Speech_Data/G00190/G00190S1050.wav,chinese,G00190
Chinese_Speaking_English_Speech_Data/G00190/G00190S1037.wav,chinese,G00190
Korean_Speaking_English_Speech_Data/G10029/G10029S1022.wav,korean,G10029
British_English_Speech_Data/G00025/G00025S1244.wav,british,G00025
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2289.wav,portuguese,G20539
Portuguese_Speaking_English_Speech_Data/G00600/G00600S2309.wav,portuguese,G00600
Indian_English_Speech_Data/G01006/G01006S1204.wav,indian,G01006
Indian_English_Speech_Data/G01006/G01006S1021.wav,indian,G01006
Russian_Speaking_English_Speech_Data/G00163/G00163S1218.wav,russian,G00163
American_English_Speech_Data/G00007/G00007S1130.wav,american,G00007
Chinese_Speaking_English_Speech_Data/G00190/G00190S4392.wav,chinese,G00190
Portuguese_Speaking_English_Speech_Data/G00643/G00643S5448.wav,portuguese,G00643
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2302.wav,portuguese,G00643
Chinese_Speaking_English_Speech_Data/G00190/G00190S1126.wav,chinese,G00190
Chinese_Speaking_English_Speech_Data/G00190/G00190S1160.wav,chinese,G00190
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2268.wav,portuguese,G10618
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1221.wav,portuguese,G00643
Russian_Speaking_English_Speech_Data/G00439/G00439S2266.wav,russian,G00439
Indian_English_Speech_Data/G00892/G00892S4379.wav,indian,G00892
Japanese_Speaking_English_Speech_Data/G00354/G00354S2370.wav,japanese,G00354
American_English_Speech_Data/G00007/G00007S1152.wav,american,G00007
Indian_English_Speech_Data/G00892/G00892S1250.wav,indian,G00892
British_English_Speech_Data/G00808/G00808S2348.wav,british,G00808
American_English_Speech_Data/G10948/G10948S1014.wav,american,G10948
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1163.wav,portuguese,G00963
Korean_Speaking_English_Speech_Data/G10122/G10122S1033.wav,korean,G10122
Indian_English_Speech_Data/G00892/G00892S1120.wav,indian,G00892
Chinese_Speaking_English_Speech_Data/G00992/G00992S1206.wav,chinese,G00992
British_English_Speech_Data/G11032/G11032S5435.wav,british,G11032
British_English_Speech_Data/G00808/G00808S2400.wav,british,G00808
Russian_Speaking_English_Speech_Data/G00439/G00439S1172.wav,russian,G00439
Chinese_Speaking_English_Speech_Data/G00190/G00190S1018.wav,chinese,G00190
Japanese_Speaking_English_Speech_Data/G00354/G00354S2292.wav,japanese,G00354
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1086.wav,portuguese,G10618
Chinese_Speaking_English_Speech_Data/G00992/G00992S4386.wav,chinese,G00992
British_English_Speech_Data/G00600/G00600S1088.wav,british,G00600
Russian_Speaking_English_Speech_Data/G00196/G00196S1219.wav,russian,G00196
Korean_Speaking_English_Speech_Data/G00025/G00025S2294.wav,korean,G00025
Korean_Speaking_English_Speech_Data/G00025/G00025S1240.wav,korean,G00025
Russian_Speaking_English_Speech_Data/G00196/G00196S1011.wav,russian,G00196
Russian_Speaking_English_Speech_Data/G00439/G00439S2287.wav,russian,G00439
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1128.wav,portuguese,G00963
American_English_Speech_Data/G30201/G30201S2410.wav,american,G30201
American_English_Speech_Data/G30201/G30201S1200.wav,american,G30201
Chinese_Speaking_English_Speech_Data/G00992/G00992S4414.wav,chinese,G00992
Japanese_Speaking_English_Speech_Data/G00125/G00125S2361.wav,japanese,G00125
American_English_Speech_Data/G30201/G30201S2315.wav,american,G30201
British_English_Speech_Data/G00025/G00025S2325.wav,british,G00025
American_English_Speech_Data/G00007/G00007S2317.wav,american,G00007
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1105.wav,portuguese,G00963
American_English_Speech_Data/G20939/G20939S2338.wav,american,G20939
Korean_Speaking_English_Speech_Data/G10029/G10029S2337.wav,korean,G10029
Japanese_Speaking_English_Speech_Data/G20194/G20194S2289.wav,japanese,G20194
British_English_Speech_Data/G00808/G00808S1114.wav,british,G00808
Indian_English_Speech_Data/G0760/G0760S2313.wav,indian,G0760
Indian_English_Speech_Data/G00892/G00892S1201.wav,indian,G00892
British_English_Speech_Data/G10261/G10261S1141.wav,british,G10261
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1115.wav,portuguese,G20539
American_English_Speech_Data/G30201/G30201S2361.wav,american,G30201
American_English_Speech_Data/G30201/G30201S1198.wav,american,G30201
Japanese_Speaking_English_Speech_Data/G00354/G00354S1216.wav,japanese,G00354
Russian_Speaking_English_Speech_Data/G00196/G00196S1130.wav,russian,G00196
Portuguese_Speaking_English_Speech_Data/G00600/G00600S1210.wav,portuguese,G00600
Japanese_Speaking_English_Speech_Data/G20194/G20194S2388.wav,japanese,G20194
Chinese_Speaking_English_Speech_Data/G01372/G01372S1121.wav,chinese,G01372
Russian_Speaking_English_Speech_Data/G10416/G10416S1161.wav,russian,G10416
American_English_Speech_Data/G30201/G30201S2288.wav,american,G30201
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1065.wav,portuguese,G00963
Chinese_Speaking_English_Speech_Data/G01372/G01372S1147.wav,chinese,G01372
Russian_Speaking_English_Speech_Data/G00439/G00439S3430.wav,russian,G00439
Japanese_Speaking_English_Speech_Data/G00040/G00040S2256.wav,japanese,G00040
British_English_Speech_Data/G00025/G00025S1140.wav,british,G00025
American_English_Speech_Data/G30201/G30201S5445.wav,american,G30201
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1143.wav,portuguese,G00963
British_English_Speech_Data/G00600/G00600S3415.wav,british,G00600
Korean_Speaking_English_Speech_Data/G00022/G00022S2309.wav,korean,G00022
Indian_English_Speech_Data/G0760/G0760S3376.wav,indian,G0760
Portuguese_Speaking_English_Speech_Data/G20539/G20539S5446.wav,portuguese,G20539
Japanese_Speaking_English_Speech_Data/G00040/G00040S1126.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G00600/G00600S1184.wav,portuguese,G00600
Chinese_Speaking_English_Speech_Data/G00992/G00992S4371.wav,chinese,G00992
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1066.wav,portuguese,G00643
Korean_Speaking_English_Speech_Data/G10122/G10122S2333.wav,korean,G10122
Chinese_Speaking_English_Speech_Data/G00190/G00190S4343.wav,chinese,G00190
Portuguese_Speaking_English_Speech_Data/G20539/G20539S3429.wav,portuguese,G20539
Korean_Speaking_English_Speech_Data/G00276/G00276S1180.wav,korean,G00276
Japanese_Speaking_English_Speech_Data/G20194/G20194S1205.wav,japanese,G20194
Korean_Speaking_English_Speech_Data/G00022/G00022S2267.wav,korean,G00022
Japanese_Speaking_English_Speech_Data/G00040/G00040S1024.wav,japanese,G00040
American_English_Speech_Data/G00007/G00007S1151.wav,american,G00007
Indian_English_Speech_Data/G00892/G00892S2346.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G10029/G10029S1023.wav,korean,G10029
British_English_Speech_Data/G00808/G00808S1160.wav,british,G00808
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1063.wav,portuguese,G00643
Russian_Speaking_English_Speech_Data/G10416/G10416S1249.wav,russian,G10416
Chinese_Speaking_English_Speech_Data/G00190/G00190S1142.wav,chinese,G00190
Chinese_Speaking_English_Speech_Data/G61365/G61365S1169.wav,chinese,G61365
Indian_English_Speech_Data/G00892/G00892S1230.wav,indian,G00892
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2423.wav,portuguese,G20539
British_English_Speech_Data/G00025/G00025S3405.wav,british,G00025
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1220.wav,portuguese,G20539
Russian_Speaking_English_Speech_Data/G00196/G00196S2405.wav,russian,G00196
American_English_Speech_Data/G20939/G20939S2387.wav,american,G20939
Russian_Speaking_English_Speech_Data/G00163/G00163S2296.wav,russian,G00163
Korean_Speaking_English_Speech_Data/G00022/G00022S2295.wav,korean,G00022
Russian_Speaking_English_Speech_Data/G00439/G00439S1112.wav,russian,G00439
British_English_Speech_Data/G11032/G11032S1046.wav,british,G11032
Chinese_Speaking_English_Speech_Data/G00992/G00992S4405.wav,chinese,G00992
Chinese_Speaking_English_Speech_Data/G61365/G61365S1347.wav,chinese,G61365
Russian_Speaking_English_Speech_Data/G10416/G10416S1004.wav,russian,G10416
Russian_Speaking_English_Speech_Data/G00439/G00439S4437.wav,russian,G00439
Japanese_Speaking_English_Speech_Data/G20194/G20194S1089.wav,japanese,G20194
Russian_Speaking_English_Speech_Data/G00196/G00196S1134.wav,russian,G00196
Russian_Speaking_English_Speech_Data/G00196/G00196S1092.wav,russian,G00196
Japanese_Speaking_English_Speech_Data/G00125/G00125S1122.wav,japanese,G00125
Russian_Speaking_English_Speech_Data/G00163/G00163S1198.wav,russian,G00163
Chinese_Speaking_English_Speech_Data/G00992/G00992S1221.wav,chinese,G00992
Korean_Speaking_English_Speech_Data/G10029/G10029S1186.wav,korean,G10029
Korean_Speaking_English_Speech_Data/G10029/G10029S1076.wav,korean,G10029
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1162.wav,portuguese,G20539
Russian_Speaking_English_Speech_Data/G00439/G00439S1211.wav,russian,G00439
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1118.wav,portuguese,G20539
Chinese_Speaking_English_Speech_Data/G00190/G00190S1058.wav,chinese,G00190
Russian_Speaking_English_Speech_Data/G00163/G00163S5441.wav,russian,G00163
American_English_Speech_Data/G10948/G10948S2262.wav,american,G10948
Portuguese_Speaking_English_Speech_Data/G00963/G00963S2349.wav,portuguese,G00963
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1034.wav,portuguese,G00963
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2274.wav,portuguese,G00643
Japanese_Speaking_English_Speech_Data/G20194/G20194S1100.wav,japanese,G20194
Korean_Speaking_English_Speech_Data/G10122/G10122S1128.wav,korean,G10122
Chinese_Speaking_English_Speech_Data/G01372/G01372S1408.wav,chinese,G01372
Korean_Speaking_English_Speech_Data/G00025/G00025S2419.wav,korean,G00025
Chinese_Speaking_English_Speech_Data/G01372/G01372S1114.wav,chinese,G01372
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1247.wav,portuguese,G20539
Chinese_Speaking_English_Speech_Data/G01372/G01372S1211.wav,chinese,G01372
Chinese_Speaking_English_Speech_Data/G01372/G01372S1014.wav,chinese,G01372
Chinese_Speaking_English_Speech_Data/G00190/G00190S4328.wav,chinese,G00190
Korean_Speaking_English_Speech_Data/G00022/G00022S2409.wav,korean,G00022
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2380.wav,portuguese,G10618
American_English_Speech_Data/G30201/G30201S1149.wav,american,G30201
Russian_Speaking_English_Speech_Data/G00196/G00196S2265.wav,russian,G00196
Korean_Speaking_English_Speech_Data/G00276/G00276S1032.wav,korean,G00276
Portuguese_Speaking_English_Speech_Data/G00963/G00963S2394.wav,portuguese,G00963
Korean_Speaking_English_Speech_Data/G00025/G00025S1100.wav,korean,G00025
American_English_Speech_Data/G20939/G20939S1162.wav,american,G20939
Chinese_Speaking_English_Speech_Data/G61365/G61365S1440.wav,chinese,G61365
Japanese_Speaking_English_Speech_Data/G00354/G00354S1048.wav,japanese,G00354
Indian_English_Speech_Data/G0760/G0760S1061.wav,indian,G0760
Korean_Speaking_English_Speech_Data/G00025/G00025S1013.wav,korean,G00025
Japanese_Speaking_English_Speech_Data/G20194/G20194S1248.wav,japanese,G20194
Korean_Speaking_English_Speech_Data/G10122/G10122S1055.wav,korean,G10122
Japanese_Speaking_English_Speech_Data/G00040/G00040S5452.wav,japanese,G00040
American_English_Speech_Data/G20537/G20537S1154.wav,american,G20537
Chinese_Speaking_English_Speech_Data/G01372/G01372S1311.wav,chinese,G01372
American_English_Speech_Data/G20537/G20537S1060.wav,american,G20537
Chinese_Speaking_English_Speech_Data/G00190/G00190S1210.wav,chinese,G00190
Indian_English_Speech_Data/G00892/G00892S1252.wav,indian,G00892
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1112.wav,portuguese,G10618
Chinese_Speaking_English_Speech_Data/G00190/G00190S1178.wav,chinese,G00190
Russian_Speaking_English_Speech_Data/G00196/G00196S1005.wav,russian,G00196
Korean_Speaking_English_Speech_Data/G10029/G10029S2308.wav,korean,G10029
Chinese_Speaking_English_Speech_Data/G61365/G61365S1084.wav,chinese,G61365
Russian_Speaking_English_Speech_Data/G10416/G10416S1168.wav,russian,G10416
Korean_Speaking_English_Speech_Data/G10029/G10029S2289.wav,korean,G10029
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1122.wav,portuguese,G00643
Japanese_Speaking_English_Speech_Data/G00040/G00040S2365.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2344.wav,portuguese,G10618
British_English_Speech_Data/G01337/G01337S2322.wav,british,G01337
Russian_Speaking_English_Speech_Data/G10416/G10416S2417.wav,russian,G10416
British_English_Speech_Data/G10261/G10261S2360.wav,british,G10261
British_English_Speech_Data/G01337/G01337S1117.wav,british,G01337
Korean_Speaking_English_Speech_Data/G00022/G00022S2328.wav,korean,G00022
Japanese_Speaking_English_Speech_Data/G00040/G00040S1250.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2281.wav,portuguese,G20539
British_English_Speech_Data/G00025/G00025S1153.wav,british,G00025
American_English_Speech_Data/G01459/G01459S5438.wav,american,G01459
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1209.wav,portuguese,G10618
Chinese_Speaking_English_Speech_Data/G61365/G61365S1115.wav,chinese,G61365
British_English_Speech_Data/G01807/G01807S2396.wav,british,G01807
Indian_English_Speech_Data/G01501/G01501S1294.wav,indian,G01501
Korean_Speaking_English_Speech_Data/G10029/G10029S1005.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G10416/G10416S1191.wav,russian,G10416
Russian_Speaking_English_Speech_Data/G00163/G00163S2379.wav,russian,G00163
Korean_Speaking_English_Speech_Data/G10029/G10029S2300.wav,korean,G10029
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2264.wav,portuguese,G00643
Chinese_Speaking_English_Speech_Data/G61365/G61365S1190.wav,chinese,G61365
British_English_Speech_Data/G00808/G00808S1150.wav,british,G00808
Japanese_Speaking_English_Speech_Data/G20194/G20194S1082.wav,japanese,G20194
Chinese_Speaking_English_Speech_Data/G00190/G00190S1005.wav,chinese,G00190
Korean_Speaking_English_Speech_Data/G10029/G10029S1137.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G00196/G00196S1033.wav,russian,G00196
British_English_Speech_Data/G40517/G40517S1049.wav,british,G40517
Chinese_Speaking_English_Speech_Data/G61365/G61365S1121.wav,chinese,G61365
Korean_Speaking_English_Speech_Data/G00025/G00025S1247.wav,korean,G00025
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1145.wav,portuguese,G00963
Russian_Speaking_English_Speech_Data/G10416/G10416S2299.wav,russian,G10416
Indian_English_Speech_Data/G00892/G00892S1297.wav,indian,G00892
American_English_Speech_Data/G30201/G30201S1153.wav,american,G30201
Korean_Speaking_English_Speech_Data/G00276/G00276S1251.wav,korean,G00276
British_English_Speech_Data/G00600/G00600S1029.wav,british,G00600
Chinese_Speaking_English_Speech_Data/G00190/G00190S4330.wav,chinese,G00190
Chinese_Speaking_English_Speech_Data/G00992/G00992S2265.wav,chinese,G00992
British_English_Speech_Data/G00600/G00600S1263.wav,british,G00600
Indian_English_Speech_Data/G0760/G0760S5387.wav,indian,G0760
British_English_Speech_Data/G40517/G40517S2311.wav,british,G40517
Russian_Speaking_English_Speech_Data/G00196/G00196S1153.wav,russian,G00196
Korean_Speaking_English_Speech_Data/G00025/G00025S1077.wav,korean,G00025
Chinese_Speaking_English_Speech_Data/G00992/G00992S2282.wav,chinese,G00992
American_English_Speech_Data/G30201/G30201S2314.wav,american,G30201
American_English_Speech_Data/G20537/G20537S1080.wav,american,G20537
Indian_English_Speech_Data/G01006/G01006S2306.wav,indian,G01006
Chinese_Speaking_English_Speech_Data/G61365/G61365S1062.wav,chinese,G61365
Indian_English_Speech_Data/G01006/G01006S2326.wav,indian,G01006
Russian_Speaking_English_Speech_Data/G00163/G00163S2358.wav,russian,G00163
Indian_English_Speech_Data/G01006/G01006S1157.wav,indian,G01006
Indian_English_Speech_Data/G0760/G0760S2306.wav,indian,G0760
Chinese_Speaking_English_Speech_Data/G61365/G61365S1006.wav,chinese,G61365
Russian_Speaking_English_Speech_Data/G10416/G10416S2388.wav,russian,G10416
Japanese_Speaking_English_Speech_Data/G00354/G00354S5445.wav,japanese,G00354
Japanese_Speaking_English_Speech_Data/G20194/G20194S1043.wav,japanese,G20194
Korean_Speaking_English_Speech_Data/G00025/G00025S1050.wav,korean,G00025
Korean_Speaking_English_Speech_Data/G00025/G00025S1031.wav,korean,G00025
Chinese_Speaking_English_Speech_Data/G61365/G61365S1364.wav,chinese,G61365
Japanese_Speaking_English_Speech_Data/G00125/G00125S1245.wav,japanese,G00125
American_English_Speech_Data/G10948/G10948S2318.wav,american,G10948
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1087.wav,portuguese,G20539
Russian_Speaking_English_Speech_Data/G10416/G10416S4434.wav,russian,G10416
British_English_Speech_Data/G11739/G11739S2317.wav,british,G11739
Russian_Speaking_English_Speech_Data/G00196/G00196S2263.wav,russian,G00196
Korean_Speaking_English_Speech_Data/G00022/G00022S2288.wav,korean,G00022
Indian_English_Speech_Data/G01006/G01006S1231.wav,indian,G01006
British_English_Speech_Data/G10261/G10261S1111.wav,british,G10261
British_English_Speech_Data/G00025/G00025S1107.wav,british,G00025
American_English_Speech_Data/G10948/G10948S2401.wav,american,G10948
Korean_Speaking_English_Speech_Data/G00022/G00022S2373.wav,korean,G00022
Japanese_Speaking_English_Speech_Data/G00354/G00354S2419.wav,japanese,G00354
Indian_English_Speech_Data/G01006/G01006S1223.wav,indian,G01006
Chinese_Speaking_English_Speech_Data/G01372/G01372S1335.wav,chinese,G01372
British_English_Speech_Data/G10261/G10261S1247.wav,british,G10261
Korean_Speaking_English_Speech_Data/G10029/G10029S5452.wav,korean,G10029
American_English_Speech_Data/G00007/G00007S5437.wav,american,G00007
American_English_Speech_Data/G10948/G10948S1116.wav,american,G10948
Indian_English_Speech_Data/G00892/G00892S2311.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G00022/G00022S5450.wav,korean,G00022
Korean_Speaking_English_Speech_Data/G00025/G00025S1228.wav,korean,G00025
Chinese_Speaking_English_Speech_Data/G00190/G00190S4450.wav,chinese,G00190
Russian_Speaking_English_Speech_Data/G10416/G10416S2319.wav,russian,G10416
American_English_Speech_Data/G30201/G30201S5448.wav,american,G30201
British_English_Speech_Data/G11032/G11032S1205.wav,british,G11032
British_English_Speech_Data/G00808/G00808S1218.wav,british,G00808
Indian_English_Speech_Data/G01006/G01006S2349.wav,indian,G01006
Japanese_Speaking_English_Speech_Data/G00354/G00354S2415.wav,japanese,G00354
Chinese_Speaking_English_Speech_Data/G01372/G01372S1391.wav,chinese,G01372
Japanese_Speaking_English_Speech_Data/G00125/G00125S1012.wav,japanese,G00125
Russian_Speaking_English_Speech_Data/G10416/G10416S1035.wav,russian,G10416
American_English_Speech_Data/G00007/G00007S1043.wav,american,G00007
Russian_Speaking_English_Speech_Data/G00196/G00196S1248.wav,russian,G00196
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1076.wav,portuguese,G10618
British_English_Speech_Data/G00600/G00600S2370.wav,british,G00600
American_English_Speech_Data/G30201/G30201S1027.wav,american,G30201
Japanese_Speaking_English_Speech_Data/G00040/G00040S1022.wav,japanese,G00040
Russian_Speaking_English_Speech_Data/G10416/G10416S2275.wav,russian,G10416
Korean_Speaking_English_Speech_Data/G00025/G00025S1154.wav,korean,G00025
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2272.wav,portuguese,G20539
Korean_Speaking_English_Speech_Data/G10122/G10122S1107.wav,korean,G10122
British_English_Speech_Data/G40517/G40517S1130.wav,british,G40517
British_English_Speech_Data/G00600/G00600S1168.wav,british,G00600
Indian_English_Speech_Data/G01006/G01006S1029.wav,indian,G01006
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1026.wav,portuguese,G00963
Japanese_Speaking_English_Speech_Data/G00040/G00040S3425.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G20539/G20539S3435.wav,portuguese,G20539
Indian_English_Speech_Data/G01006/G01006S5381.wav,indian,G01006
Japanese_Speaking_English_Speech_Data/G20194/G20194S4436.wav,japanese,G20194
Japanese_Speaking_English_Speech_Data/G00040/G00040S1166.wav,japanese,G00040
Japanese_Speaking_English_Speech_Data/G20194/G20194S2374.wav,japanese,G20194
Russian_Speaking_English_Speech_Data/G10416/G10416S2261.wav,russian,G10416
